hour,week_day,id_day_type,day_hour,appliance_electricity_dpt1,hot_water_dpt1,occupancy_dpt1,ventilation_supply_temperature_dpt1,appliance_electricity_dpt2,hot_water_dpt2,occupancy_dpt2,ventilation_supply_temperature_dpt2,appliance_electricity_dpt3,hot_water_dpt3,occupancy_dpt3,ventilation_supply_temperature_dpt3,appliance_electricity_dpt4,hot_water_dpt4,occupancy_dpt4,ventilation_supply_temperature_dpt4,appliance_electricity_dpt5,hot_water_dpt5,occupancy_dpt5,ventilation_supply_temperature_dpt5,appliance_electricity_dpt6,hot_water_dpt6,occupancy_dpt6,ventilation_supply_temperature_dpt6,appliance_electricity_dpt7,hot_water_dpt7,occupancy_dpt7,ventilation_supply_temperature_dpt7,appliance_electricity_dpt8,hot_water_dpt8,occupancy_dpt8,ventilation_supply_temperature_dpt8,appliance_electricity_dpt9,hot_water_dpt9,occupancy_dpt9,ventilation_supply_temperature_dpt9,appliance_electricity_dpt10,hot_water_dpt10,occupancy_dpt10,ventilation_supply_temperature_dpt10,appliance_electricity_dpt11,hot_water_dpt11,occupancy_dpt11,ventilation_supply_temperature_dpt11,appliance_electricity_dpt12,hot_water_dpt12,occupancy_dpt12,ventilation_supply_temperature_dpt12,appliance_electricity_dpt13,hot_water_dpt13,occupancy_dpt13,ventilation_supply_temperature_dpt13,appliance_electricity_dpt14,hot_water_dpt14,occupancy_dpt14,ventilation_supply_temperature_dpt14
2657,7,2,17,148.0823691,7630.32,0,20.320631,641.6902659,7630.32,0,20.320631,197.9429731,7630.32,0,20.320631,813.1277059,7630.32,0,20.320631,149.5823691,7630.32,0,20.320631,643.1902659,7630.32,0,20.320631,8958.215601,20.4718,0,19,10515.0956,20.4718,1,16,10657.8973,20.4718,0,19,10603.8895,20.4718,1,16,4657.17237,20.4718,0,19,7481.570797,20.4718,1,16,6516.511021,20.4718,0,19,9286.224564,20.4718,1,16
2658,7,2,18,235.4791894,8794.27,1,20.103394,995.2048119,8794.27,1,20.103394,243.8183309,8794.27,1,20.103394,998.4782519,8794.27,1,20.103394,176.050588,8794.27,1,20.103394,744.7558437,8794.27,1,20.103394,8948.442317,20.1437,0,19,10497.22939,20.1437,1,16,10648.12401,20.1437,0,19,10586.02329,20.1437,1,16,3765.595245,20.1437,0,19,7463.704591,20.1437,1,16,4385.374795,20.1437,0,19,9268.358358,20.1437,1,16
2659,7,2,19,604.2247683,11380.8,1,19.714759,2492.282284,11380.8,1,19.714759,446.4780598,11380.8,1,19.714759,1822.899724,11380.8,1,19.714759,339.923814,11380.8,1,19.714759,1402.329879,11380.8,1,19.714759,3318.473961,20.2157,0,19,28163.74346,20.2157,0,16,3318.473961,20.2157,0,19,19236.81679,20.2157,0,16,3318.473961,20.2157,0,19,10397.47057,20.2157,0,16,3318.473961,20.2157,0,19,11525.37918,20.2157,0,16
2660,7,2,20,539.5373407,12156.8,1,19.543361,2211.970098,12156.8,1,19.543361,381.7906322,12156.8,1,19.543361,1542.587538,12156.8,1,19.543361,275.2363864,12156.8,1,19.543361,1122.017693,12156.8,1,19.543361,3313.43924,20.38,0,19,28154.53966,20.38,0,16,3313.43924,20.38,0,19,19227.61299,20.38,0,16,3313.43924,20.38,0,19,10388.26677,20.38,0,16,3313.43924,20.38,0,19,11516.17537,20.38,0,16
2661,7,2,21,667.4972749,11380.8,1,19.338082,2779.065651,11380.8,1,19.338082,530.5112976,11380.8,1,19.338082,2193.765091,11380.8,1,19.338082,432.4986099,11380.8,1,19.338082,1807.788983,11380.8,1,19.338082,3307.812198,20.4551,0,19,28144.25305,20.4551,0,16,3307.812198,20.4551,0,19,19217.32638,20.4551,0,16,3307.812198,20.4551,0,19,10377.98017,20.4551,0,16,3307.812198,20.4551,0,19,11505.88877,20.4551,0,16
2662,7,2,22,517.0234022,10992.8,1,19.188607,2177.422221,10992.8,1,19.188607,463.08035,10992.8,1,19.188607,1928.449661,10992.8,1,19.188607,425.3956188,10992.8,1,19.188607,1781.924714,10992.8,1,19.188607,3300.112035,20.0245,0,19,28130.17665,20.0245,0,16,3300.112035,20.0245,0,19,19203.24998,20.0245,0,16,3300.112035,20.0245,0,19,10363.90376,20.0245,0,16,3300.112035,20.0245,0,19,11491.81237,20.0245,0,16
2663,7,2,23,208.4321814,8794.26,1,19.069027,878.0011104,8794.26,1,19.069027,216.7713229,8794.26,1,19.069027,881.2745504,8794.26,1,19.069027,193.3225217,8794.26,1,19.069027,792.4058327,8794.26,1,19.069027,3291.227232,19.4166,0,19,28113.93464,19.4166,0,16,3291.227232,19.4166,0,19,19187.00797,19.4166,0,16,3291.227232,19.4166,0,19,7749.012886,19.4166,0,16,3291.227232,19.4166,0,19,8200.176327,19.4166,0,16
2664,7,2,24,172.9605695,6464.62,1,18.95144,736.8932966,6464.62,1,18.95144,202.0604422,6464.62,1,18.95144,824.2487366,6464.62,1,18.95144,183.356951,6464.62,1,18.95144,754.5987618,6464.62,1,18.95144,3282.638589,18.1587,0,19,28098.23404,18.1587,0,16,3282.638589,18.1587,0,19,19171.30737,18.1587,0,16,3282.638589,18.1587,0,19,7733.31228,18.1587,0,16,3282.638589,18.1587,0,19,8184.475722,18.1587,0,16
2665,1,1,1,94.66452817,2969.25,1,18.83186,410.2129554,2969.25,1,18.83186,144.5251322,2969.25,1,18.83186,581.6503954,2969.25,1,18.83186,130.566951,2969.25,1,18.83186,531.2191634,2969.25,1,18.83186,3275.530746,17.4246,0,19,28085.24043,17.4246,0,16,3275.530746,17.4246,0,19,19158.31376,17.4246,0,16,3275.530746,17.4246,0,19,7720.318676,17.4246,0,16,3275.530746,17.4246,0,19,8171.482117,17.4246,0,16
2666,1,1,2,94.66452817,1160.42,1,18.710287,410.2129554,1160.42,1,18.710287,144.5251322,1160.42,1,18.710287,581.6503954,1160.42,1,18.710287,130.566951,1160.42,1,18.710287,531.2191634,1160.42,1,18.710287,3271.088345,16.6558,0,19,28077.11943,16.6558,0,16,3271.088345,16.6558,0,19,19150.19276,16.6558,0,16,3271.088345,16.6558,0,19,7712.197673,16.6558,0,16,3271.088345,16.6558,0,19,8163.361115,16.6558,0,16
2667,1,1,3,94.66452817,450.883,1,18.588714,410.2129554,450.883,1,18.588714,144.5251322,450.883,1,18.588714,581.6503954,450.883,1,18.588714,130.566951,450.883,1,18.588714,531.2191634,450.883,1,18.588714,3270.199865,16.6638,0,19,28075.49523,16.6638,0,16,3270.199865,16.6638,0,19,19148.56856,16.6638,0,16,3270.199865,16.6638,0,19,7710.573472,16.6638,0,16,3270.199865,16.6638,0,19,8161.736914,16.6638,0,16
2668,1,1,4,94.66452817,580.211,1,18.47312,410.2129554,580.211,1,18.47312,144.5251322,580.211,1,18.47312,581.6503954,580.211,1,18.47312,130.566951,580.211,1,18.47312,531.2191634,580.211,1,18.47312,3274.049946,16.8621,0,19,28082.53343,16.8621,0,16,3274.049946,16.8621,0,19,19155.60676,16.8621,0,16,3274.049946,16.8621,0,19,7717.611675,16.8621,0,16,3274.049946,16.8621,0,19,8168.775116,16.8621,0,16
2669,1,1,5,139.1518094,1742.4,1,18.365498,590.3886697,1742.4,1,18.365498,168.2516822,1742.4,1,18.365498,677.7441097,1742.4,1,18.365498,149.548191,1742.4,1,18.365498,608.0941348,1742.4,1,18.365498,3283.230909,17.6905,0,19,28099.31684,17.6905,0,16,3283.230909,17.6905,0,19,19172.39017,17.6905,0,16,3283.230909,17.6905,0,19,7734.395081,17.6905,0,16,3283.230909,17.6905,0,19,8185.558522,17.6905,0,16
2670,1,1,6,139.1518094,5943.77,1,18.383435,590.3886697,5943.77,1,18.383435,168.2516822,5943.77,1,18.383435,677.7441097,5943.77,1,18.383435,149.548191,5943.77,1,18.383435,608.0941348,5943.77,1,18.383435,3298.631235,18.8318,0,19,10449.58618,18.8318,0,16,3298.631235,18.8318,0,19,10538.38008,18.8318,0,16,3298.631235,18.8318,0,19,6896.331601,18.8318,0,16,3298.631235,18.8318,0,19,8024.240205,18.8318,0,16
2671,1,1,7,165.8441782,12410.1,1,18.686371,698.4940983,12410.1,1,18.686371,182.4876122,12410.1,1,18.686371,735.4003383,12410.1,1,18.686371,134.4279722,12410.1,1,18.686371,556.6166528,12410.1,1,18.686371,3318.770122,20.8171,0,19,10486.40139,20.8171,1,16,3318.770122,20.8171,0,19,10575.19529,20.8171,1,16,3318.770122,20.8171,0,19,7452.876587,20.8171,1,16,3318.770122,20.8171,0,19,9257.530354,20.8171,1,16
2672,1,1,8,174.7416344,16290,1,19.204551,734.5292411,16290,1,19.204551,187.2329222,16290,1,19.204551,754.6190811,16290,1,19.204551,122.6919901,16290,1,19.204551,513.965418,16290,1,19.204551,8963.546482,23.89,0,19,10524.8408,23.89,1,16,10663.22818,23.89,0,19,10613.6347,23.89,1,16,3780.69941,23.89,0,19,7837.802517,23.89,1,16,4400.47896,23.89,0,19,10093.61972,23.89,1,16
2673,1,1,9,94.66452817,16160.7,0,19.658955,410.2129554,16160.7,0,19.658955,144.5251322,16160.7,0,19.658955,581.6503954,16160.7,0,19.658955,96.16452817,16160.7,0,19.658955,411.7129554,16160.7,0,19.658955,8981.316089,27.6568,0,19,10557.32482,27.6568,1,16,10680.99778,27.6568,0,19,10646.11871,27.6568,1,16,4680.272858,27.6568,0,19,7870.286528,27.6568,1,16,6539.61151,27.6568,0,19,10126.10374,27.6568,1,16
2674,1,1,10,94.66452817,12539.5,0,20.081471,410.2129554,12539.5,0,20.081471,144.5251322,12539.5,0,20.081471,581.6503954,12539.5,0,20.081471,96.16452817,12539.5,0,20.081471,411.7129554,12539.5,0,20.081471,8993.754813,30.5359,1,19,10580.06362,30.5359,1,16,10693.43651,30.5359,1,19,10668.85752,30.5359,1,16,5574.515425,30.5359,1,19,7546.53882,30.5359,1,16,8673.413177,30.5359,1,19,9351.192587,30.5359,1,16
2675,1,1,11,94.66452817,10340.9,0,20.418288,410.2129554,10340.9,0,20.418288,144.5251322,10340.9,0,20.418288,581.6503954,10340.9,0,20.418288,96.16452817,10340.9,0,20.418288,411.7129554,10340.9,0,20.418288,8999.678015,31.609,1,19,10590.89163,31.609,1,16,10699.35971,31.609,1,19,10679.68553,31.609,1,16,5580.438627,31.609,1,19,7903.85334,31.609,1,16,8679.336379,31.609,1,19,10159.67055,31.609,1,16
2676,1,1,12,94.66452817,9306.3,0,20.669406,410.2129554,9306.3,0,20.669406,144.5251322,9306.3,0,20.669406,581.6503954,9306.3,0,20.669406,96.16452817,9306.3,0,20.669406,411.7129554,9306.3,0,20.669406,8999.974175,31.3681,1,19,10591.43303,31.3681,0,16,10699.65587,31.3681,1,19,10680.22693,31.3681,0,16,5139.832866,31.3681,1,19,7038.17845,31.3681,0,16,7618.951068,31.3681,1,19,8166.087054,31.3681,0,16
2677,1,1,13,183.6390907,9435.61,1,20.785,770.564384,9435.61,1,20.785,191.9782322,9435.61,1,20.785,773.837824,9435.61,1,20.785,153.7564504,9435.61,1,20.785,630.0178761,9435.61,1,20.785,8994.939453,30.6883,0,19,10582.22922,30.6883,1,16,10694.62115,30.6883,0,19,10671.02312,30.6883,1,16,4252.994302,30.6883,0,19,7548.704421,30.6883,1,16,5492.553403,30.6883,0,19,9353.358187,30.6883,1,16
2678,1,1,14,183.6390907,9564.93,1,20.838811,770.564384,9564.93,1,20.838811,191.9782322,9564.93,1,20.838811,773.837824,9564.93,1,20.838811,124.2104893,9564.93,1,20.838811,520.1154157,9564.93,1,20.838811,8985.16617,30.1743,0,19,10564.36302,30.1743,1,16,10684.84787,30.1743,0,19,10653.15692,30.1743,1,16,4684.12294,30.1743,0,19,7877.324731,30.1743,1,16,6543.461591,30.1743,0,19,10133.14194,30.1743,1,16
2679,1,1,15,94.66452817,8788.99,0,20.86472,410.2129554,8788.99,0,20.86472,144.5251322,8788.99,0,20.86472,581.6503954,8788.99,0,20.86472,96.16452817,8788.99,0,20.86472,411.7129554,8788.99,0,20.86472,8971.542805,29.3384,1,19,10539.45861,29.3384,1,16,10671.2245,29.3384,1,19,10628.25251,29.3384,1,16,5552.303417,29.3384,1,19,7852.420322,29.3384,1,16,8651.201169,29.3384,1,19,10108.23753,29.3384,1,16
2680,1,1,16,94.66452817,7754.37,0,20.832832,410.2129554,7754.37,0,20.832832,144.5251322,7754.37,0,20.832832,581.6503954,7754.37,0,20.832832,96.16452817,7754.37,0,20.832832,411.7129554,7754.37,0,20.832832,8956.7348,27.6442,1,19,10512.3886,27.6442,1,16,10656.4165,27.6442,1,19,10601.1825,27.6442,1,16,5096.593491,27.6442,1,19,7478.863797,27.6442,1,16,7575.711692,27.6442,1,19,9283.517563,27.6442,1,16
2681,1,1,17,94.66452817,7107.73,0,20.72521,410.2129554,7107.73,0,20.72521,144.5251322,7107.73,0,20.72521,581.6503954,7107.73,0,20.72521,96.16452817,7107.73,0,20.72521,411.7129554,7107.73,0,20.72521,8943.407595,25.6679,0,19,10488.02559,25.6679,1,16,10643.08929,25.6679,0,19,10576.81949,25.6679,1,16,4642.364365,25.6679,0,19,7454.500788,25.6679,1,16,6501.703016,25.6679,0,19,9259.154554,25.6679,1,16
2682,1,1,18,183.6390907,9176.95,1,20.458148,770.564384,9176.95,1,20.458148,191.9782322,9176.95,1,20.458148,773.837824,9176.95,1,20.458148,124.2104893,9176.95,1,20.458148,520.1154157,9176.95,1,20.458148,8933.930472,24.3143,0,19,10470.70079,24.3143,1,16,10633.61217,24.3143,0,19,10559.49468,24.3143,1,16,3751.0834,24.3143,0,19,7437.175982,24.3143,1,16,4370.86295,24.3143,0,19,9241.829748,24.3143,1,16
2683,1,1,19,539.5373407,11634.2,1,20.089443,2211.970098,11634.2,1,20.089443,381.7906322,11634.2,1,20.089443,1542.587538,11634.2,1,20.089443,275.2363864,11634.2,1,20.089443,1122.017693,11634.2,1,20.089443,3303.962116,23.8443,0,19,28137.21485,23.8443,0,16,3303.962116,23.8443,0,19,19210.28818,23.8443,0,16,3303.962116,23.8443,0,19,10370.94196,23.8443,0,16,3303.962116,23.8443,0,19,11498.85057,23.8443,0,16
2684,1,1,20,539.5373407,13444.8,1,19.896122,2211.970098,13444.8,1,19.896122,381.7906322,13444.8,1,19.896122,1542.587538,13444.8,1,19.896122,275.2363864,13444.8,1,19.896122,1122.017693,13444.8,1,19.896122,3299.815875,23.7206,0,19,28129.63525,23.7206,0,16,3299.815875,23.7206,0,19,19202.70858,23.7206,0,16,3299.815875,23.7206,0,19,10363.36236,23.7206,0,16,3299.815875,23.7206,0,19,11491.27097,23.7206,0,16
2685,1,1,21,632.0882335,12280.8,1,19.732696,2625.626472,12280.8,1,19.732696,495.1022563,12280.8,1,19.732696,2040.325912,12280.8,1,19.732696,397.0895685,12280.8,1,19.732696,1654.349804,12280.8,1,19.732696,3297.150434,23.6658,0,19,28124.76265,23.6658,0,16,3297.150434,23.6658,0,19,19197.83598,23.6658,0,16,3297.150434,23.6658,0,19,10358.48976,23.6658,0,16,3297.150434,23.6658,0,19,11486.39836,23.6658,0,16
2686,1,1,22,418.5272146,11763.5,1,19.625074,1750.605408,11763.5,1,19.625074,364.5841623,11763.5,1,19.625074,1501.632848,11763.5,1,19.625074,326.8994311,11763.5,1,19.625074,1355.107901,11763.5,1,19.625074,3296.261954,22.5497,0,19,28123.13845,22.5497,0,16,3296.261954,22.5497,0,19,19196.21178,22.5497,0,16,3296.261954,22.5497,0,19,10356.86556,22.5497,0,16,3296.261954,22.5497,0,19,11484.77416,22.5497,0,16
2687,1,1,23,291.6242703,9435.6,1,19.521438,1238.500162,9435.6,1,19.521438,299.9634118,9435.6,1,19.521438,1241.773602,9435.6,1,19.521438,276.5146106,9435.6,1,19.521438,1152.904885,9435.6,1,19.521438,3299.815875,20.8995,0,19,28129.63525,20.8995,0,16,3299.815875,20.8995,0,19,19202.70858,20.8995,0,16,3299.815875,20.8995,0,19,7764.713491,20.8995,0,16,3299.815875,20.8995,0,19,8215.876933,20.8995,0,16
2688,1,1,24,172.9605695,6978.38,1,19.459655,736.8932966,6978.38,1,19.459655,202.0604422,6978.38,1,19.459655,824.2487366,6978.38,1,19.459655,183.356951,6978.38,1,19.459655,754.5987618,6978.38,1,19.459655,3309.292998,18.7029,0,19,28146.96005,18.7029,0,16,3309.292998,18.7029,0,19,19220.03338,18.7029,0,16,3309.292998,18.7029,0,19,7782.038297,18.7029,0,16,3309.292998,18.7029,0,19,8233.201739,18.7029,0,16
2689,2,1,1,95.81402601,2969.25,1,19.377942,415.1941127,2969.25,1,19.377942,145.67463,2969.25,1,19.377942,586.6315527,2969.25,1,19.377942,131.7164488,2969.25,1,19.377942,536.2003207,2969.25,1,19.377942,3322.620203,17.4246,0,19,28171.32306,17.4246,0,16,3322.620203,17.4246,0,19,19244.39639,17.4246,0,16,3322.620203,17.4246,0,19,7806.401306,17.4246,0,16,3322.620203,17.4246,0,19,8257.564747,17.4246,0,16
2690,2,1,2,94.66452817,1160.42,1,19.340075,410.2129554,1160.42,1,19.340075,144.5251322,1160.42,1,19.340075,581.6503954,1160.42,1,19.340075,130.566951,1160.42,1,19.340075,531.2191634,1160.42,1,19.340075,3336.539728,16.6558,0,19,28196.76887,16.6558,0,16,3336.539728,16.6558,0,19,19269.8422,16.6558,0,16,3336.539728,16.6558,0,19,7831.847115,16.6558,0,16,3336.539728,16.6558,0,19,8283.010556,16.6558,0,16
2691,2,1,3,94.66452817,450.883,1,19.286264,410.2129554,450.883,1,19.286264,144.5251322,450.883,1,19.286264,581.6503954,450.883,1,19.286264,130.566951,450.883,1,19.286264,531.2191634,450.883,1,19.286264,3348.089972,16.6638,0,19,28217.88348,16.6638,0,16,3348.089972,16.6638,0,19,19290.95681,16.6638,0,16,3348.089972,16.6638,0,19,7852.961722,16.6638,0,16,3348.089972,16.6638,0,19,8304.125164,16.6638,0,16
2692,2,1,4,94.66452817,580.211,1,19.238432,410.2129554,580.211,1,19.238432,144.5251322,580.211,1,19.238432,581.6503954,580.211,1,19.238432,130.566951,580.211,1,19.238432,531.2191634,580.211,1,19.238432,3358.455575,16.8621,0,19,28236.83249,16.8621,0,16,3358.455575,16.8621,0,19,19309.90582,16.8621,0,16,3358.455575,16.8621,0,19,7871.910729,16.8621,0,16,3358.455575,16.8621,0,19,8323.07417,16.8621,0,16
2693,2,1,5,103.5619844,1742.4,1,19.204551,446.2480983,1742.4,1,19.204551,149.2704422,1742.4,1,19.204551,600.8691383,1742.4,1,19.204551,134.363199,1742.4,1,19.204551,546.5941577,1742.4,1,19.204551,3370.8943,17.6905,0,19,10581.68782,17.6905,0,16,3370.8943,17.6905,0,19,10670.48172,17.6905,0,16,3370.8943,17.6905,0,19,6508.703473,17.6905,0,16,3370.8943,17.6905,0,19,6959.866914,17.6905,0,16
2694,2,1,6,139.1518094,5943.77,1,19.240425,590.3886697,5943.77,1,19.240425,168.2516822,5943.77,1,19.240425,677.7441097,5943.77,1,19.240425,149.548191,5943.77,1,19.240425,608.0941348,5943.77,1,19.240425,3387.479266,18.8318,0,19,10612.00623,18.8318,0,16,3387.479266,18.8318,0,19,10700.80013,18.8318,0,16,3387.479266,18.8318,0,19,7058.751657,18.8318,0,16,3387.479266,18.8318,0,19,8186.660261,18.8318,0,16
2695,2,1,7,165.8441782,12410.1,1,19.296229,698.4940983,12410.1,1,19.296229,182.4876122,12410.1,1,19.296229,735.4003383,12410.1,1,19.296229,134.4279722,12410.1,1,19.296229,556.6166528,12410.1,1,19.296229,3408.506633,20.8171,0,19,10650.44565,20.8171,1,16,3408.506633,20.8171,0,19,10739.23955,20.8171,1,16,3408.506633,20.8171,0,19,7616.920845,20.8171,1,16,3408.506633,20.8171,0,19,9421.574611,20.8171,1,16
2696,2,1,8,174.7416344,16290,1,19.421788,734.5292411,16290,1,19.421788,187.2329222,16290,1,19.421788,754.6190811,16290,1,19.421788,122.6919901,16290,1,19.421788,513.965418,16290,1,19.421788,9053.875314,23.89,0,19,10689.96786,23.89,1,16,10753.55701,23.89,0,19,10778.76176,23.89,1,16,3871.028242,23.89,0,19,8002.929575,23.89,1,16,4490.807792,23.89,0,19,10258.74678,23.89,1,16
2697,2,1,9,94.66452817,16160.7,0,19.415809,410.2129554,16160.7,0,19.415809,144.5251322,16160.7,0,19.415809,581.6503954,16160.7,0,19.415809,96.16452817,16160.7,0,19.415809,411.7129554,16160.7,0,19.415809,9072.237241,27.6568,0,19,10723.53467,27.6568,1,16,10771.91894,27.6568,0,19,10812.32857,27.6568,1,16,4771.19401,27.6568,0,19,8036.496386,27.6568,1,16,6630.532661,27.6568,0,19,10292.31359,27.6568,1,16
2698,2,1,10,94.66452817,12539.5,0,19.346054,410.2129554,12539.5,0,19.346054,144.5251322,12539.5,0,19.346054,581.6503954,12539.5,0,19.346054,96.16452817,12539.5,0,19.346054,411.7129554,12539.5,0,19.346054,9084.972125,30.5359,1,19,10746.81488,30.5359,1,16,10784.65382,30.5359,1,19,10835.60878,30.5359,1,16,5665.732737,30.5359,1,19,7713.290079,30.5359,1,16,8764.630489,30.5359,1,19,9517.943845,30.5359,1,16
2699,2,1,11,94.66452817,10340.9,0,19.304201,410.2129554,10340.9,0,19.304201,144.5251322,10340.9,0,19.304201,581.6503954,10340.9,0,19.304201,96.16452817,10340.9,0,19.304201,411.7129554,10340.9,0,19.304201,9090.895327,31.609,1,19,10757.64289,31.609,1,16,10790.57702,31.609,1,19,10846.43678,31.609,1,16,5671.655939,31.609,1,19,8070.604598,31.609,1,16,8770.553691,31.609,1,19,10326.42181,31.609,1,16
2700,2,1,12,94.66452817,9306.3,0,19.326124,410.2129554,9306.3,0,19.326124,144.5251322,9306.3,0,19.326124,581.6503954,9306.3,0,19.326124,96.16452817,9306.3,0,19.326124,411.7129554,9306.3,0,19.326124,9091.191487,31.3681,1,19,10758.18429,31.3681,0,16,10790.87318,31.3681,1,19,10846.97818,31.3681,0,16,5231.050178,31.3681,1,19,7204.929709,31.3681,0,16,7710.168379,31.3681,1,19,8332.838313,31.3681,0,16
2701,2,1,13,183.6390907,9435.61,1,19.5892,770.564384,9435.61,1,19.5892,191.9782322,9435.61,1,19.5892,773.837824,9435.61,1,19.5892,153.7564504,9435.61,1,19.5892,630.0178761,9435.61,1,19.5892,9086.156765,30.6883,0,19,10748.98048,30.6883,1,16,10785.83846,30.6883,0,19,10837.77438,30.6883,1,16,4344.211614,30.6883,0,19,7715.455679,30.6883,1,16,5583.770715,30.6883,0,19,9520.109446,30.6883,1,16
2702,2,1,14,183.6390907,9564.93,1,19.933989,770.564384,9564.93,1,19.933989,191.9782322,9564.93,1,19.933989,773.837824,9564.93,1,19.933989,124.2104893,9564.93,1,19.933989,520.1154157,9564.93,1,19.933989,9076.087322,30.1743,0,19,10730.57288,30.1743,1,16,10775.76902,30.1743,0,19,10819.36678,30.1743,1,16,4775.044092,30.1743,0,19,8043.534589,30.1743,1,16,6634.382743,30.1743,0,19,10299.3518,30.1743,1,16
2703,2,1,15,94.66452817,8788.99,0,20.029653,410.2129554,8788.99,0,20.029653,144.5251322,8788.99,0,20.029653,581.6503954,8788.99,0,20.029653,96.16452817,8788.99,0,20.029653,411.7129554,8788.99,0,20.029653,9062.167797,29.3384,1,19,10705.12707,29.3384,1,16,10761.84949,29.3384,1,19,10793.92097,29.3384,1,16,5642.928409,29.3384,1,19,8018.08878,29.3384,1,16,8741.826161,29.3384,1,19,10273.90599,29.3384,1,16
2704,2,1,16,94.66452817,7754.37,0,20.145247,410.2129554,7754.37,0,20.145247,144.5251322,7754.37,0,20.145247,581.6503954,7754.37,0,20.145247,96.16452817,7754.37,0,20.145247,411.7129554,7754.37,0,20.145247,9046.767472,27.6442,1,19,10676.97426,27.6442,1,16,10746.44917,27.6442,1,19,10765.76816,27.6442,1,16,5186.626162,27.6442,1,19,7643.449454,27.6442,1,16,7665.744364,27.6442,1,19,9448.10322,27.6442,1,16
2705,2,1,17,94.66452817,7107.73,0,20.175142,410.2129554,7107.73,0,20.175142,144.5251322,7107.73,0,20.175142,581.6503954,7107.73,0,20.175142,96.16452817,7107.73,0,20.175142,411.7129554,7107.73,0,20.175142,9033.440267,25.6679,0,19,10652.61125,25.6679,1,16,10733.12196,25.6679,0,19,10741.40515,25.6679,1,16,4732.397037,25.6679,0,19,7619.086446,25.6679,1,16,6591.735688,25.6679,0,19,9423.740212,25.6679,1,16
2706,2,1,18,183.6390907,9176.95,1,20.097415,770.564384,9176.95,1,20.097415,191.9782322,9176.95,1,20.097415,773.837824,9176.95,1,20.097415,124.2104893,9176.95,1,20.097415,520.1154157,9176.95,1,20.097415,9023.370823,24.3143,0,19,10634.20364,24.3143,1,16,10723.05252,24.3143,0,19,10722.99754,24.3143,1,16,3840.523751,24.3143,0,19,7600.678839,24.3143,1,16,4460.303301,24.3143,0,19,9405.332606,24.3143,1,16
2707,2,1,19,539.5373407,11634.2,1,19.712766,2211.970098,11634.2,1,19.712766,381.7906322,11634.2,1,19.712766,1542.587538,11634.2,1,19.712766,275.2363864,11634.2,1,19.712766,1122.017693,11634.2,1,19.712766,3393.106308,23.8443,0,19,28300.17631,23.8443,0,16,3393.106308,23.8443,0,19,19373.24964,23.8443,0,16,3393.106308,23.8443,0,19,10533.90342,23.8443,0,16,3393.106308,23.8443,0,19,11661.81202,23.8443,0,16
2708,2,1,20,678.8294321,13444.8,1,19.437732,2815.569161,13444.8,1,19.437732,521.0827236,13444.8,1,19.437732,2146.186601,13444.8,1,19.437732,414.5284779,13444.8,1,19.437732,1725.616756,13444.8,1,19.437732,3388.071586,23.7206,0,19,28290.9725,23.7206,0,16,3388.071586,23.7206,0,19,19364.04583,23.7206,0,16,3388.071586,23.7206,0,19,10524.69962,23.7206,0,16,3388.071586,23.7206,0,19,11652.60822,23.7206,0,16
2709,2,1,21,670.8556117,12280.8,1,19.25039,2793.618444,12280.8,1,19.25039,533.8696345,12280.8,1,19.25039,2208.317884,12280.8,1,19.25039,435.8569467,12280.8,1,19.25039,1822.341776,12280.8,1,19.25039,3382.740704,23.6658,0,19,28281.2273,23.6658,0,16,3382.740704,23.6658,0,19,19354.30063,23.6658,0,16,3382.740704,23.6658,0,19,10514.95441,23.6658,0,16,3382.740704,23.6658,0,19,11642.86302,23.6658,0,16
2710,2,1,22,476.6782819,11763.5,1,19.120845,2002.593366,11763.5,1,19.120845,422.7352297,11763.5,1,19.120845,1753.620806,11763.5,1,19.120845,385.0504985,11763.5,1,19.120845,1607.09586,11763.5,1,19.120845,3376.225182,22.5497,0,19,28269.3165,22.5497,0,16,3376.225182,22.5497,0,19,19342.38983,22.5497,0,16,3376.225182,22.5497,0,19,10503.04361,22.5497,0,16,3376.225182,22.5497,0,19,11630.95221,22.5497,0,16
2711,2,1,23,421.8781532,9435.6,1,19.047104,1802.933655,9435.6,1,19.047104,430.2172947,9435.6,1,19.047104,1806.207095,9435.6,1,19.047104,406.7684935,9435.6,1,19.047104,1717.338377,9435.6,1,19.047104,3368.821179,20.8995,0,19,28255.78149,20.8995,0,16,3368.821179,20.8995,0,19,19328.85482,20.8995,0,16,3368.821179,20.8995,0,19,7890.859735,20.8995,0,16,3368.821179,20.8995,0,19,8342.023177,20.8995,0,16
2712,2,1,24,275.9645918,6978.38,1,18.987314,1183.24406,6978.38,1,18.987314,305.0644645,6978.38,1,18.987314,1270.5995,6978.38,1,18.987314,286.3609733,6978.38,1,18.987314,1200.949525,6978.38,1,18.987314,3362.305657,18.7029,0,19,28243.87069,18.7029,0,16,3362.305657,18.7029,0,19,19316.94402,18.7029,0,16,3362.305657,18.7029,0,19,7878.948931,18.7029,0,16,3362.305657,18.7029,0,19,8330.112373,18.7029,0,16
